pioreactor,hours_since,exp_fit
pioreactor01,4.122777777778,0.014845467385864182
pioreactor01,4.124166666667,0.014880202985678886
pioreactor01,4.125555555556,0.014915019860260045
pioreactor01,4.126944444444,0.014949918199750155
pioreactor01,4.128333333333,0.01498489819481208
pioreactor01,4.129722222222,0.015019960036479315
pioreactor01,4.131111111111,0.015055103916257542
pioreactor01,4.1325,0.015090330026100475
pioreactor01,4.133888888889,0.015125638558411016
pioreactor01,4.135277777778,0.015161029706042186
pioreactor01,4.136666666667,0.015196503662298327
pioreactor01,4.138055555556,0.01523206062093604
pioreactor01,4.139444444444,0.015267700776139554
pioreactor01,4.140833333333,0.015303424322624593
pioreactor01,4.142222222222,0.015339231455485353
pioreactor01,4.143611111111,0.015375122370298209
pioreactor01,4.145,0.01541109726309716
pioreactor01,4.146388888889,0.015447156330374918
pioreactor01,4.147777777778,0.015483299769083922
pioreactor01,4.149166666667,0.015519527776637416
pioreactor01,4.150555555556,0.015555840550910607
pioreactor01,4.151944444444,0.015592238290215407
pioreactor01,4.153333333333,0.015628721193406477
pioreactor01,4.154722222222,0.015665289459725062
pioreactor01,4.156111111111,0.01570194328890478
pioreactor01,4.1575,0.015738682881146663
pioreactor01,4.158888888889,0.015775508437120132
pioreactor01,4.160277777778,0.015812420157964118
pioreactor01,4.161666666667,0.015849418245288228
pioreactor01,4.163055555556,0.015886502901173747
pioreactor01,4.164444444444,0.015923674328148035
pioreactor01,4.165833333333,0.015960932729292707
pioreactor01,4.167222222222,0.015998278308084108
pioreactor01,4.168611111111,0.016035711268501604
pioreactor01,4.17,0.01607323181500172
pioreactor01,4.171388888889,0.016110840152519387
pioreactor01,4.172777777778,0.016148536486469092
pioreactor01,4.174166666667,0.016186321022745902
pioreactor01,4.175555555556,0.01622419396772669
pioreactor01,4.176944444444,0.016262155528243765
pioreactor01,4.178333333333,0.016300205911695596
pioreactor01,4.179722222222,0.01633834532588376
pioreactor01,4.181111111111,0.016376573979123402
pioreactor01,4.1825,0.01641489208021713
pioreactor01,4.183888888889,0.01645329983845606
pioreactor01,4.185277777778,0.01649179746362107
pioreactor01,4.186666666667,0.01653038516598381
pioreactor01,4.188055555556,0.016569063156308017
pioreactor01,4.189444444444,0.016607831645822576
pioreactor01,4.190833333333,0.016646690846334446
pioreactor01,4.192222222222,0.016685640970062324
pioreactor01,4.193611111111,0.016724682229749457
pioreactor01,4.195,0.016763814838636804
pioreactor01,4.196388888889,0.016803039010464337
pioreactor01,4.197777777778,0.016842354959472054
pioreactor01,4.199166666667,0.01688176290040133
pioreactor01,4.200555555556,0.016921263048495953
pioreactor01,4.201944444444,0.016960855619474757
